"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"06/08/2017 07:30'00"	"42894.3125000000"	"  17.7000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 07:40'00"	"42894.3194444444"	"  17.8000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 07:50'00"	"42894.3263888889"	"  17.7000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 08:00'00"	"42894.3333333333"	"  17.6000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 08:10'00"	"42894.3402777778"	"  17.9000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 08:20'00"	"42894.3472222222"	"  18.1000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 08:30'00"	"42894.3541666667"	"  18.0000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 08:40'00"	"42894.3611111111"	"  18.3000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 08:50'00"	"42894.3680555556"	"  18.4000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 09:00'00"	"42894.3750000000"	"  18.4000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 09:10'00"	"42894.3819444444"	"  18.6000"	"  20.9000"	""	""	""	""	""	""	
"06/08/2017 09:20'00"	"42894.3888888889"	"  18.5000"	"  20.9000"	""	""	""	""	""	""	
"06/08/2017 09:30'00"	"42894.3958333333"	"  18.7000"	"  20.9000"	""	""	""	""	""	""	
"06/08/2017 09:40'00"	"42894.4027777778"	"  18.8000"	"  21.0000"	""	""	""	""	""	""	
"06/08/2017 09:50'00"	"42894.4097222222"	"  18.6000"	"  21.0000"	""	""	""	""	""	""	
"06/08/2017 10:00'00"	"42894.4166666667"	"  18.8000"	"  21.0000"	""	""	""	""	""	""	
"06/08/2017 10:10'00"	"42894.4236111111"	"  18.7000"	"  21.1000"	""	""	""	""	""	""	
"06/08/2017 10:20'00"	"42894.4305555556"	"  19.1000"	"  21.1000"	""	""	""	""	""	""	
"06/08/2017 10:30'00"	"42894.4375000000"	"  19.4000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 10:40'00"	"42894.4444444444"	"  19.8000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 10:50'00"	"42894.4513888889"	"  20.7000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 11:00'00"	"42894.4583333333"	"  20.0000"	"  21.3000"	""	""	""	""	""	""	
"06/08/2017 11:10'00"	"42894.4652777778"	"  20.3000"	"  21.4000"	""	""	""	""	""	""	
"06/08/2017 11:20'00"	"42894.4722222222"	"  20.0000"	"  21.4000"	""	""	""	""	""	""	
"06/08/2017 11:30'00"	"42894.4791666667"	"  20.3000"	"  21.5000"	""	""	""	""	""	""	
"06/08/2017 11:40'00"	"42894.4861111111"	"  20.5000"	"  21.5000"	""	""	""	""	""	""	
"06/08/2017 11:50'00"	"42894.4930555556"	"  20.1000"	"  21.6000"	""	""	""	""	""	""	
"06/08/2017 12:00'00"	"42894.5000000000"	"  20.5000"	"  21.6000"	""	""	""	""	""	""	
"06/08/2017 12:10'00"	"42894.5069444444"	"  20.5000"	"  21.7000"	""	""	""	""	""	""	
"06/08/2017 12:20'00"	"42894.5138888889"	"  20.8000"	"  21.7000"	""	""	""	""	""	""	
"06/08/2017 12:30'00"	"42894.5208333333"	"  20.9000"	"  21.8000"	""	""	""	""	""	""	
"06/08/2017 12:40'00"	"42894.5277777778"	"  21.2000"	"  21.9000"	""	""	""	""	""	""	
"06/08/2017 12:50'00"	"42894.5347222222"	"  21.7000"	"  21.9000"	""	""	""	""	""	""	
"06/08/2017 13:00'00"	"42894.5416666667"	"  21.9000"	"  22.0000"	""	""	""	""	""	""	
"06/08/2017 13:10'00"	"42894.5486111111"	"  22.0000"	"  22.1000"	""	""	""	""	""	""	
"06/08/2017 13:20'00"	"42894.5555555556"	"  22.8000"	"  22.1000"	""	""	""	""	""	""	
"06/08/2017 13:30'00"	"42894.5625000000"	"  22.7000"	"  22.1000"	""	""	""	""	""	""	
"06/08/2017 13:40'00"	"42894.5694444444"	"  22.0000"	"  22.1000"	""	""	""	""	""	""	
"06/08/2017 13:50'00"	"42894.5763888889"	"  21.8000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 14:00'00"	"42894.5833333333"	"  21.4000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 14:10'00"	"42894.5902777778"	"  21.0000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 14:20'00"	"42894.5972222222"	"  21.3000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 14:30'00"	"42894.6041666667"	"  21.4000"	"  22.3000"	""	""	""	""	""	""	
"06/08/2017 14:40'00"	"42894.6111111111"	"  20.8000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 14:50'00"	"42894.6180555556"	"  21.6000"	"  22.3000"	""	""	""	""	""	""	
"06/08/2017 15:00'00"	"42894.6250000000"	"  21.4000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 15:10'00"	"42894.6319444444"	"  23.7000"	"  22.3000"	""	""	""	""	""	""	
"06/08/2017 15:20'00"	"42894.6388888889"	"  23.3000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 15:30'00"	"42894.6458333333"	"  23.5000"	"  22.3000"	""	""	""	""	""	""	
"06/08/2017 15:40'00"	"42894.6527777778"	"  23.1000"	"  22.4000"	""	""	""	""	""	""	
"06/08/2017 15:50'00"	"42894.6597222222"	"  22.5000"	"  22.5000"	""	""	""	""	""	""	
"06/08/2017 16:00'00"	"42894.6666666667"	"  24.8000"	"  22.5000"	""	""	""	""	""	""	
"06/08/2017 16:10'00"	"42894.6736111111"	"  24.8000"	"  22.5000"	""	""	""	""	""	""	
"06/08/2017 16:20'00"	"42894.6805555556"	"  25.7000"	"  22.6000"	""	""	""	""	""	""	
"06/08/2017 16:30'00"	"42894.6875000000"	"  25.0000"	"  22.7000"	""	""	""	""	""	""	
"06/08/2017 16:40'00"	"42894.6944444444"	"  25.8000"	"  22.8000"	""	""	""	""	""	""	
"06/08/2017 16:50'00"	"42894.7013888889"	"  25.7000"	"  22.8000"	""	""	""	""	""	""	
"06/08/2017 17:00'00"	"42894.7083333333"	"  26.0000"	"  22.9000"	""	""	""	""	""	""	
"06/08/2017 17:10'00"	"42894.7152777778"	"  24.0000"	"  23.4000"	""	""	""	""	""	""	
"06/08/2017 17:20'00"	"42894.7222222222"	"  24.4000"	"  23.4000"	""	""	""	""	""	""	
"06/08/2017 17:30'00"	"42894.7291666667"	"  25.2000"	"  23.4000"	""	""	""	""	""	""	
"06/08/2017 17:40'00"	"42894.7361111111"	"  24.4000"	"  23.3000"	""	""	""	""	""	""	
"06/08/2017 17:50'00"	"42894.7430555556"	"  23.4000"	"  23.2000"	""	""	""	""	""	""	
"06/08/2017 18:00'00"	"42894.7500000000"	"  22.9000"	"  23.0000"	""	""	""	""	""	""	
"06/08/2017 18:10'00"	"42894.7569444444"	"  23.2000"	"  23.0000"	""	""	""	""	""	""	
"06/08/2017 18:20'00"	"42894.7638888889"	"  22.9000"	"  22.8000"	""	""	""	""	""	""	
"06/08/2017 18:30'00"	"42894.7708333333"	"  22.5000"	"  22.7000"	""	""	""	""	""	""	
"06/08/2017 18:40'00"	"42894.7777777778"	"  22.1000"	"  22.6000"	""	""	""	""	""	""	
"06/08/2017 18:50'00"	"42894.7847222222"	"  21.8000"	"  22.5000"	""	""	""	""	""	""	
"06/08/2017 19:00'00"	"42894.7916666667"	"  21.4000"	"  22.3000"	""	""	""	""	""	""	
"06/08/2017 19:10'00"	"42894.7986111111"	"  21.2000"	"  22.2000"	""	""	""	""	""	""	
"06/08/2017 19:20'00"	"42894.8055555556"	"  20.9000"	"  22.1000"	""	""	""	""	""	""	
"06/08/2017 19:30'00"	"42894.8125000000"	"  20.6000"	"  22.0000"	""	""	""	""	""	""	
"06/08/2017 19:40'00"	"42894.8194444444"	"  20.3000"	"  21.9000"	""	""	""	""	""	""	
"06/08/2017 19:50'00"	"42894.8263888889"	"  20.0000"	"  21.8000"	""	""	""	""	""	""	
"06/08/2017 20:00'00"	"42894.8333333333"	"  19.7000"	"  21.7000"	""	""	""	""	""	""	
"06/08/2017 20:10'00"	"42894.8402777778"	"  19.6000"	"  21.7000"	""	""	""	""	""	""	
"06/08/2017 20:20'00"	"42894.8472222222"	"  19.7000"	"  21.5000"	""	""	""	""	""	""	
"06/08/2017 20:30'00"	"42894.8541666667"	"  19.4000"	"  21.5000"	""	""	""	""	""	""	
"06/08/2017 20:40'00"	"42894.8611111111"	"  19.9000"	"  21.5000"	""	""	""	""	""	""	
"06/08/2017 20:50'00"	"42894.8680555556"	"  19.8000"	"  21.4000"	""	""	""	""	""	""	
"06/08/2017 21:00'00"	"42894.8750000000"	"  19.8000"	"  21.3000"	""	""	""	""	""	""	
"06/08/2017 21:10'00"	"42894.8819444444"	"  19.8000"	"  21.3000"	""	""	""	""	""	""	
"06/08/2017 21:20'00"	"42894.8888888889"	"  19.6000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 21:30'00"	"42894.8958333333"	"  19.6000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 21:40'00"	"42894.9027777778"	"  19.7000"	"  21.2000"	""	""	""	""	""	""	
"06/08/2017 21:50'00"	"42894.9097222222"	"  19.6000"	"  21.0000"	""	""	""	""	""	""	
"06/08/2017 22:00'00"	"42894.9166666667"	"  19.7000"	"  21.0000"	""	""	""	""	""	""	
"06/08/2017 22:10'00"	"42894.9236111111"	"  19.5000"	"  20.9000"	""	""	""	""	""	""	
"06/08/2017 22:20'00"	"42894.9305555556"	"  19.5000"	"  20.9000"	""	""	""	""	""	""	
"06/08/2017 22:30'00"	"42894.9375000000"	"  19.1000"	"  20.8000"	""	""	""	""	""	""	
"06/08/2017 22:40'00"	"42894.9444444444"	"  19.1000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 22:50'00"	"42894.9513888889"	"  19.0000"	"  20.7000"	""	""	""	""	""	""	
"06/08/2017 23:00'00"	"42894.9583333333"	"  18.9000"	"  20.6000"	""	""	""	""	""	""	
"06/08/2017 23:10'00"	"42894.9652777778"	"  18.6000"	"  20.6000"	""	""	""	""	""	""	
"06/08/2017 23:20'00"	"42894.9722222222"	"  18.5000"	"  20.5000"	""	""	""	""	""	""	
"06/08/2017 23:30'00"	"42894.9791666667"	"  18.4000"	"  20.5000"	""	""	""	""	""	""	
"06/08/2017 23:40'00"	"42894.9861111111"	"  18.0000"	"  20.4000"	""	""	""	""	""	""	
"06/08/2017 23:50'00"	"42894.9930555556"	"  18.0000"	"  20.3000"	""	""	""	""	""	""	
"06/09/2017 00:00'00"	"42895.0000000000"	"  17.9000"	"  20.3000"	""	""	""	""	""	""	
"06/09/2017 00:10'00"	"42895.0069444444"	"  17.9000"	"  20.2000"	""	""	""	""	""	""	
"06/09/2017 00:20'00"	"42895.0138888889"	"  17.3000"	"  20.2000"	""	""	""	""	""	""	
"06/09/2017 00:30'00"	"42895.0208333333"	"  17.3000"	"  20.0000"	""	""	""	""	""	""	
"06/09/2017 00:40'00"	"42895.0277777778"	"  17.2000"	"  20.0000"	""	""	""	""	""	""	
"06/09/2017 00:50'00"	"42895.0347222222"	"  17.4000"	"  20.0000"	""	""	""	""	""	""	
"06/09/2017 01:00'00"	"42895.0416666667"	"  17.9000"	"  19.9000"	""	""	""	""	""	""	
"06/09/2017 01:10'00"	"42895.0486111111"	"  18.0000"	"  19.9000"	""	""	""	""	""	""	
"06/09/2017 01:20'00"	"42895.0555555556"	"  18.3000"	"  19.8000"	""	""	""	""	""	""	
"06/09/2017 01:30'00"	"42895.0625000000"	"  18.1000"	"  19.8000"	""	""	""	""	""	""	
"06/09/2017 01:40'00"	"42895.0694444444"	"  18.3000"	"  19.7000"	""	""	""	""	""	""	
"06/09/2017 01:50'00"	"42895.0763888889"	"  18.4000"	"  19.7000"	""	""	""	""	""	""	
"06/09/2017 02:00'00"	"42895.0833333333"	"  18.3000"	"  19.6000"	""	""	""	""	""	""	
"06/09/2017 02:10'00"	"42895.0902777778"	"  18.0000"	"  19.5000"	""	""	""	""	""	""	
"06/09/2017 02:20'00"	"42895.0972222222"	"  17.8000"	"  19.5000"	""	""	""	""	""	""	
"06/09/2017 02:30'00"	"42895.1041666667"	"  17.3000"	"  19.4000"	""	""	""	""	""	""	
"06/09/2017 02:40'00"	"42895.1111111111"	"  17.6000"	"  19.4000"	""	""	""	""	""	""	
"06/09/2017 02:50'00"	"42895.1180555556"	"  17.4000"	"  19.4000"	""	""	""	""	""	""	
"06/09/2017 03:00'00"	"42895.1250000000"	"  17.0000"	"  19.4000"	""	""	""	""	""	""	
"06/09/2017 03:10'00"	"42895.1319444444"	"  16.5000"	"  19.3000"	""	""	""	""	""	""	
"06/09/2017 03:20'00"	"42895.1388888889"	"  16.5000"	"  19.3000"	""	""	""	""	""	""	
"06/09/2017 03:30'00"	"42895.1458333333"	"  15.8000"	"  19.2000"	""	""	""	""	""	""	
"06/09/2017 03:40'00"	"42895.1527777778"	"  15.9000"	"  19.1000"	""	""	""	""	""	""	
"06/09/2017 03:50'00"	"42895.1597222222"	"  15.9000"	"  19.1000"	""	""	""	""	""	""	
"06/09/2017 04:00'00"	"42895.1666666667"	"  15.7000"	"  19.0000"	""	""	""	""	""	""	
"06/09/2017 04:10'00"	"42895.1736111111"	"  15.8000"	"  19.0000"	""	""	""	""	""	""	
"06/09/2017 04:20'00"	"42895.1805555556"	"  15.2000"	"  18.9000"	""	""	""	""	""	""	
"06/09/2017 04:30'00"	"42895.1875000000"	"  15.4000"	"  18.9000"	""	""	""	""	""	""	
"06/09/2017 04:40'00"	"42895.1944444444"	"  16.3000"	"  18.8000"	""	""	""	""	""	""	
"06/09/2017 04:50'00"	"42895.2013888889"	"  17.0000"	"  18.8000"	""	""	""	""	""	""	
"06/09/2017 05:00'00"	"42895.2083333333"	"  17.2000"	"  18.9000"	""	""	""	""	""	""	
"06/09/2017 05:10'00"	"42895.2152777778"	"  17.2000"	"  18.9000"	""	""	""	""	""	""	
"06/09/2017 05:20'00"	"42895.2222222222"	"  17.4000"	"  19.0000"	""	""	""	""	""	""	
"06/09/2017 05:30'00"	"42895.2291666667"	"  18.0000"	"  19.0000"	""	""	""	""	""	""	
"06/09/2017 05:40'00"	"42895.2361111111"	"  17.8000"	"  19.1000"	""	""	""	""	""	""	
"06/09/2017 05:50'00"	"42895.2430555556"	"  18.1000"	"  19.2000"	""	""	""	""	""	""	
"06/09/2017 06:00'00"	"42895.2500000000"	"  19.0000"	"  19.3000"	""	""	""	""	""	""	
"06/09/2017 06:10'00"	"42895.2569444444"	"  19.4000"	"  19.4000"	""	""	""	""	""	""	
"06/09/2017 06:20'00"	"42895.2638888889"	"  20.1000"	"  19.5000"	""	""	""	""	""	""	
"06/09/2017 06:30'00"	"42895.2708333333"	"  20.2000"	"  19.6000"	""	""	""	""	""	""	
"06/09/2017 06:40'00"	"42895.2777777778"	"  20.4000"	"  19.8000"	""	""	""	""	""	""	
"06/09/2017 06:50'00"	"42895.2847222222"	"  21.3000"	"  20.0000"	""	""	""	""	""	""	
"06/09/2017 07:00'00"	"42895.2916666667"	"  21.4000"	"  20.2000"	""	""	""	""	""	""	
"06/09/2017 07:10'00"	"42895.2986111111"	"  22.7000"	"  20.4000"	""	""	""	""	""	""	
"06/09/2017 07:20'00"	"42895.3055555556"	"  23.4000"	"  20.5000"	""	""	""	""	""	""	
"06/09/2017 07:30'00"	"42895.3125000000"	"  23.1000"	"  21.1000"	""	""	""	""	""	""	
"06/09/2017 07:40'00"	"42895.3194444444"	"  23.5000"	"  21.5000"	""	""	""	""	""	""	
"06/09/2017 07:50'00"	"42895.3263888889"	"  23.3000"	"  21.7000"	""	""	""	""	""	""	
"06/09/2017 08:00'00"	"42895.3333333333"	"  23.8000"	"  22.0000"	""	""	""	""	""	""	
"06/09/2017 08:10'00"	"42895.3402777778"	"  24.6000"	"  22.1000"	""	""	""	""	""	""	
"06/09/2017 08:20'00"	"42895.3472222222"	"  24.8000"	"  22.3000"	""	""	""	""	""	""	
"06/09/2017 08:30'00"	"42895.3541666667"	"  24.3000"	"  22.5000"	""	""	""	""	""	""	
"06/09/2017 08:40'00"	"42895.3611111111"	"  24.8000"	"  22.6000"	""	""	""	""	""	""	
"06/09/2017 08:50'00"	"42895.3680555556"	"  25.7000"	"  22.7000"	""	""	""	""	""	""	
"06/09/2017 09:00'00"	"42895.3750000000"	"  26.8000"	"  22.9000"	""	""	""	""	""	""	
"06/09/2017 09:10'00"	"42895.3819444444"	"  27.4000"	"  23.2000"	""	""	""	""	""	""	
"06/09/2017 09:20'00"	"42895.3888888889"	"  28.7000"	"  23.6000"	""	""	""	""	""	""	
"06/09/2017 09:30'00"	"42895.3958333333"	"  26.9000"	"  23.9000"	""	""	""	""	""	""	
"06/09/2017 09:40'00"	"42895.4027777778"	"  28.2000"	"  24.5000"	""	""	""	""	""	""	
"06/09/2017 09:50'00"	"42895.4097222222"	"  29.0000"	"  25.0000"	""	""	""	""	""	""	
"06/09/2017 10:00'00"	"42895.4166666667"	"  29.9000"	"  25.2000"	""	""	""	""	""	""	
"06/09/2017 10:10'00"	"42895.4236111111"	"  30.6000"	"  25.5000"	""	""	""	""	""	""	
"06/09/2017 10:20'00"	"42895.4305555556"	"  29.3000"	"  25.8000"	""	""	""	""	""	""	
"06/09/2017 10:30'00"	"42895.4375000000"	"  29.6000"	"  25.8000"	""	""	""	""	""	""	
"06/09/2017 10:40'00"	"42895.4444444444"	"  30.4000"	"  26.0000"	""	""	""	""	""	""	
"06/09/2017 10:50'00"	"42895.4513888889"	"  30.8000"	"  26.5000"	""	""	""	""	""	""	
"06/09/2017 11:00'00"	"42895.4583333333"	"  31.9000"	"  27.1000"	""	""	""	""	""	""	
"06/09/2017 11:10'00"	"42895.4652777778"	"  29.7000"	"  27.5000"	""	""	""	""	""	""	
"06/09/2017 11:20'00"	"42895.4722222222"	"  31.5000"	"  27.3000"	""	""	""	""	""	""	
"06/09/2017 11:30'00"	"42895.4791666667"	"  30.8000"	"  27.3000"	""	""	""	""	""	""	
"06/09/2017 11:40'00"	"42895.4861111111"	"  31.6000"	"  27.4000"	""	""	""	""	""	""	
"06/09/2017 11:50'00"	"42895.4930555556"	"  30.9000"	"  27.4000"	""	""	""	""	""	""	
"06/09/2017 12:00'00"	"42895.5000000000"	"  32.2000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 12:10'00"	"42895.5069444444"	"  31.8000"	"  27.3000"	""	""	""	""	""	""	
"06/09/2017 12:20'00"	"42895.5138888889"	"  31.2000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 12:30'00"	"42895.5208333333"	"  32.6000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 12:40'00"	"42895.5277777778"	"  31.4000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 12:50'00"	"42895.5347222222"	"  33.1000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 13:00'00"	"42895.5416666667"	"  32.0000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 13:10'00"	"42895.5486111111"	"  31.1000"	"  27.3000"	""	""	""	""	""	""	
"06/09/2017 13:20'00"	"42895.5555555556"	"  30.5000"	"  27.2000"	""	""	""	""	""	""	
"06/09/2017 13:30'00"	"42895.5625000000"	"  29.2000"	"  27.0000"	""	""	""	""	""	""	
"06/09/2017 13:40'00"	"42895.5694444444"	"  28.3000"	"  26.9000"	""	""	""	""	""	""	
"06/09/2017 13:50'00"	"42895.5763888889"	"  30.7000"	"  26.8000"	""	""	""	""	""	""	
"06/09/2017 14:00'00"	"42895.5833333333"	"  31.9000"	"  26.8000"	""	""	""	""	""	""	
"06/09/2017 14:10'00"	"42895.5902777778"	"  30.4000"	"  26.9000"	""	""	""	""	""	""	
"06/09/2017 14:20'00"	"42895.5972222222"	"  30.7000"	"  26.9000"	""	""	""	""	""	""	
"06/09/2017 14:30'00"	"42895.6041666667"	"  29.3000"	"  26.7000"	""	""	""	""	""	""	
"06/09/2017 14:40'00"	"42895.6111111111"	"  28.6000"	"  26.5000"	""	""	""	""	""	""	
"06/09/2017 14:50'00"	"42895.6180555556"	"  28.8000"	"  26.4000"	""	""	""	""	""	""	
"06/09/2017 15:00'00"	"42895.6250000000"	"  28.7000"	"  26.4000"	""	""	""	""	""	""	
"06/09/2017 15:10'00"	"42895.6319444444"	"  28.8000"	"  26.4000"	""	""	""	""	""	""	
"06/09/2017 15:20'00"	"42895.6388888889"	"  28.8000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 15:30'00"	"42895.6458333333"	"  30.3000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 15:40'00"	"42895.6527777778"	"  29.6000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 15:50'00"	"42895.6597222222"	"  29.7000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 16:00'00"	"42895.6666666667"	"  28.6000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 16:10'00"	"42895.6736111111"	"  28.2000"	"  25.9000"	""	""	""	""	""	""	
"06/09/2017 16:20'00"	"42895.6805555556"	"  28.2000"	"  25.8000"	""	""	""	""	""	""	
"06/09/2017 16:30'00"	"42895.6875000000"	"  27.5000"	"  25.7000"	""	""	""	""	""	""	
"06/09/2017 16:40'00"	"42895.6944444444"	"  27.4000"	"  25.6000"	""	""	""	""	""	""	
"06/09/2017 16:50'00"	"42895.7013888889"	"  28.3000"	"  25.6000"	""	""	""	""	""	""	
"06/09/2017 17:00'00"	"42895.7083333333"	"  25.6000"	"  25.5000"	""	""	""	""	""	""	
"06/09/2017 17:10'00"	"42895.7152777778"	"  25.3000"	"  25.4000"	""	""	""	""	""	""	
"06/09/2017 17:20'00"	"42895.7222222222"	"  25.7000"	"  25.3000"	""	""	""	""	""	""	
"06/09/2017 17:30'00"	"42895.7291666667"	"  24.9000"	"  25.2000"	""	""	""	""	""	""	
"06/09/2017 17:40'00"	"42895.7361111111"	"  24.3000"	"  25.1000"	""	""	""	""	""	""	
"06/09/2017 17:50'00"	"42895.7430555556"	"  23.2000"	"  25.0000"	""	""	""	""	""	""	
"06/09/2017 18:00'00"	"42895.7500000000"	"  23.2000"	"  24.9000"	""	""	""	""	""	""	
"06/09/2017 18:10'00"	"42895.7569444444"	"  23.0000"	"  24.7000"	""	""	""	""	""	""	
"06/09/2017 18:20'00"	"42895.7638888889"	"  22.7000"	"  24.6000"	""	""	""	""	""	""	
"06/09/2017 18:30'00"	"42895.7708333333"	"  22.6000"	"  24.4000"	""	""	""	""	""	""	
"06/09/2017 18:40'00"	"42895.7777777778"	"  22.2000"	"  24.3000"	""	""	""	""	""	""	
"06/09/2017 18:50'00"	"42895.7847222222"	"  22.1000"	"  24.2000"	""	""	""	""	""	""	
"06/09/2017 19:00'00"	"42895.7916666667"	"  21.9000"	"  24.0000"	""	""	""	""	""	""	
"06/09/2017 19:10'00"	"42895.7986111111"	"  21.7000"	"  24.0000"	""	""	""	""	""	""	
"06/09/2017 19:20'00"	"42895.8055555556"	"  21.7000"	"  23.8000"	""	""	""	""	""	""	
"06/09/2017 19:30'00"	"42895.8125000000"	"  21.6000"	"  23.7000"	""	""	""	""	""	""	
"06/09/2017 19:40'00"	"42895.8194444444"	"  21.5000"	"  23.6000"	""	""	""	""	""	""	
"06/09/2017 19:50'00"	"42895.8263888889"	"  21.3000"	"  23.5000"	""	""	""	""	""	""	
"06/09/2017 20:00'00"	"42895.8333333333"	"  20.8000"	"  23.5000"	""	""	""	""	""	""	
"06/09/2017 20:10'00"	"42895.8402777778"	"  20.7000"	"  23.3000"	""	""	""	""	""	""	
"06/09/2017 20:20'00"	"42895.8472222222"	"  20.3000"	"  23.2000"	""	""	""	""	""	""	
"06/09/2017 20:30'00"	"42895.8541666667"	"  20.5000"	"  23.2000"	""	""	""	""	""	""	
"06/09/2017 20:40'00"	"42895.8611111111"	"  20.5000"	"  23.1000"	""	""	""	""	""	""	
"06/09/2017 20:50'00"	"42895.8680555556"	"  20.2000"	"  23.0000"	""	""	""	""	""	""	
"06/09/2017 21:00'00"	"42895.8750000000"	"  20.1000"	"  22.9000"	""	""	""	""	""	""	
"06/09/2017 21:10'00"	"42895.8819444444"	"  20.1000"	"  22.9000"	""	""	""	""	""	""	
"06/09/2017 21:20'00"	"42895.8888888889"	"  19.8000"	"  22.8000"	""	""	""	""	""	""	
"06/09/2017 21:30'00"	"42895.8958333333"	"  19.6000"	"  22.8000"	""	""	""	""	""	""	
"06/09/2017 21:40'00"	"42895.9027777778"	"  19.6000"	"  22.6000"	""	""	""	""	""	""	
"06/09/2017 21:50'00"	"42895.9097222222"	"  19.1000"	"  22.6000"	""	""	""	""	""	""	
"06/09/2017 22:00'00"	"42895.9166666667"	"  19.2000"	"  22.5000"	""	""	""	""	""	""	
"06/09/2017 22:10'00"	"42895.9236111111"	"  18.7000"	"  22.5000"	""	""	""	""	""	""	
"06/09/2017 22:20'00"	"42895.9305555556"	"  18.2000"	"  22.4000"	""	""	""	""	""	""	
"06/09/2017 22:30'00"	"42895.9375000000"	"  17.9000"	"  22.3000"	""	""	""	""	""	""	
"06/09/2017 22:40'00"	"42895.9444444444"	"  18.5000"	"  22.2000"	""	""	""	""	""	""	
"06/09/2017 22:50'00"	"42895.9513888889"	"  18.6000"	"  22.2000"	""	""	""	""	""	""	
"06/09/2017 23:00'00"	"42895.9583333333"	"  18.7000"	"  22.1000"	""	""	""	""	""	""	
"06/09/2017 23:10'00"	"42895.9652777778"	"  18.5000"	"  22.0000"	""	""	""	""	""	""	
"06/09/2017 23:20'00"	"42895.9722222222"	"  18.2000"	"  22.0000"	""	""	""	""	""	""	
"06/09/2017 23:30'00"	"42895.9791666667"	"  18.2000"	"  22.0000"	""	""	""	""	""	""	
"06/09/2017 23:40'00"	"42895.9861111111"	"  18.4000"	"  21.8000"	""	""	""	""	""	""	
"06/09/2017 23:50'00"	"42895.9930555556"	"  18.3000"	"  21.9000"	""	""	""	""	""	""	
"06/10/2017 00:00'00"	"42896.0000000000"	"  18.1000"	"  21.8000"	""	""	""	""	""	""	
"06/10/2017 00:10'00"	"42896.0069444444"	"  18.0000"	"  21.7000"	""	""	""	""	""	""	
"06/10/2017 00:20'00"	"42896.0138888889"	"  17.9000"	"  21.7000"	""	""	""	""	""	""	
"06/10/2017 00:30'00"	"42896.0208333333"	"  17.3000"	"  21.6000"	""	""	""	""	""	""	
"06/10/2017 00:40'00"	"42896.0277777778"	"  17.4000"	"  21.6000"	""	""	""	""	""	""	
"06/10/2017 00:50'00"	"42896.0347222222"	"  17.3000"	"  21.5000"	""	""	""	""	""	""	
"06/10/2017 01:00'00"	"42896.0416666667"	"  17.0000"	"  21.5000"	""	""	""	""	""	""	
"06/10/2017 01:10'00"	"42896.0486111111"	"  16.8000"	"  21.4000"	""	""	""	""	""	""	
"06/10/2017 01:20'00"	"42896.0555555556"	"  16.7000"	"  21.3000"	""	""	""	""	""	""	
"06/10/2017 01:30'00"	"42896.0625000000"	"  16.5000"	"  21.3000"	""	""	""	""	""	""	
"06/10/2017 01:40'00"	"42896.0694444444"	"  16.6000"	"  21.2000"	""	""	""	""	""	""	
"06/10/2017 01:50'00"	"42896.0763888889"	"  16.9000"	"  21.1000"	""	""	""	""	""	""	
"06/10/2017 02:00'00"	"42896.0833333333"	"  16.8000"	"  21.0000"	""	""	""	""	""	""	
"06/10/2017 02:10'00"	"42896.0902777778"	"  17.0000"	"  21.0000"	""	""	""	""	""	""	
