"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2017-08-03 23:50:00","42950.9930555556","26.6","73"
"2017-08-04 00:00:00","42951.0000000000","26.5","77"
"2017-08-04 00:10:00","42951.0069444444","26.4","77"
"2017-08-04 00:20:00","42951.0138888889","26.3","77"
"2017-08-04 00:30:00","42951.0208333333","26.3","76"
"2017-08-04 00:40:00","42951.0277777778","26.3","75"
"2017-08-04 00:50:00","42951.0347222222","26.3","76"
"2017-08-04 01:00:00","42951.0416666667","26.2","77"
"2017-08-04 01:10:00","42951.0486111111","26.1","76"
"2017-08-04 01:20:00","42951.0555555556","26.2","75"
"2017-08-04 01:30:00","42951.0625000000","26.2","76"
"2017-08-04 01:40:00","42951.0694444444","26.2","74"
"2017-08-04 01:50:00","42951.0763888889","26.3","76"
"2017-08-04 02:00:00","42951.0833333333","26.1","76"
"2017-08-04 02:10:00","42951.0902777778","26.1","77"
"2017-08-04 02:20:00","42951.0972222222","26.0","78"
"2017-08-04 02:30:00","42951.1041666667","26.0","78"
"2017-08-04 02:40:00","42951.1111111111","26.0","79"
"2017-08-04 02:50:00","42951.1180555556","25.9","80"
"2017-08-04 03:00:00","42951.1250000000","25.7","80"
"2017-08-04 03:10:00","42951.1319444444","25.7","81"
"2017-08-04 03:20:00","42951.1388888889","25.7","81"
"2017-08-04 03:30:00","42951.1458333333","25.7","81"
"2017-08-04 03:40:00","42951.1527777778","25.7","79"
"2017-08-04 03:50:00","42951.1597222222","25.7","80"
"2017-08-04 04:00:00","42951.1666666667","25.7","81"
"2017-08-04 04:10:00","42951.1736111111","25.6","82"
"2017-08-04 04:20:00","42951.1805555556","25.5","81"
"2017-08-04 04:30:00","42951.1875000000","25.3","81"
"2017-08-04 04:40:00","42951.1944444444","25.1","84"
"2017-08-04 04:50:00","42951.2013888889","25.0","86"
"2017-08-04 05:00:00","42951.2083333333","24.8","87"
"2017-08-04 05:10:00","42951.2152777778","24.7","88"
"2017-08-04 05:20:00","42951.2222222222","24.9","88"
"2017-08-04 05:30:00","42951.2291666667","25.1","86"
"2017-08-04 05:40:00","42951.2361111111","25.4","85"
"2017-08-04 05:50:00","42951.2430555556","25.6","85"
"2017-08-04 06:00:00","42951.2500000000","25.7","86"
"2017-08-04 06:10:00","42951.2569444444","25.7","86"
"2017-08-04 06:20:00","42951.2638888889","25.8","83"
"2017-08-04 06:30:00","42951.2708333333","25.9","84"
