"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"09/17/2016 18:30'00"	"42630.7708333333"	"  24.4000"	"  26.0000"	""	""	""	""	""	""	
"09/17/2016 18:40'00"	"42630.7777777778"	"  24.6000"	"  26.1000"	""	""	""	""	""	""	
"09/17/2016 18:50'00"	"42630.7847222222"	"  24.5000"	"  26.0000"	""	""	""	""	""	""	
"09/17/2016 19:00'00"	"42630.7916666667"	"  24.4000"	"  26.0000"	""	""	""	""	""	""	
"09/17/2016 19:10'00"	"42630.7986111111"	"  24.6000"	"  26.0000"	""	""	""	""	""	""	
"09/17/2016 19:20'00"	"42630.8055555556"	"  24.7000"	"  26.0000"	""	""	""	""	""	""	
"09/17/2016 19:30'00"	"42630.8125000000"	"  24.7000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 19:40'00"	"42630.8194444444"	"  24.7000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 19:50'00"	"42630.8263888889"	"  24.8000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 20:00'00"	"42630.8333333333"	"  24.8000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 20:10'00"	"42630.8402777778"	"  24.7000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 20:20'00"	"42630.8472222222"	"  24.8000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 20:30'00"	"42630.8541666667"	"  24.8000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 20:40'00"	"42630.8611111111"	"  24.8000"	"  25.9000"	""	""	""	""	""	""	
"09/17/2016 20:50'00"	"42630.8680555556"	"  24.7000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 21:00'00"	"42630.8750000000"	"  24.5000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 21:10'00"	"42630.8819444444"	"  24.3000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 21:20'00"	"42630.8888888889"	"  24.4000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 21:30'00"	"42630.8958333333"	"  24.4000"	"  25.8000"	""	""	""	""	""	""	
"09/17/2016 21:40'00"	"42630.9027777778"	"  24.4000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 21:50'00"	"42630.9097222222"	"  24.3000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 22:00'00"	"42630.9166666667"	"  24.3000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 22:10'00"	"42630.9236111111"	"  24.3000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 22:20'00"	"42630.9305555556"	"  24.4000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 22:30'00"	"42630.9375000000"	"  24.3000"	"  25.7000"	""	""	""	""	""	""	
"09/17/2016 22:40'00"	"42630.9444444444"	"  24.4000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 22:50'00"	"42630.9513888889"	"  24.1000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:00'00"	"42630.9583333333"	"  24.2000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:10'00"	"42630.9652777778"	"  24.5000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:20'00"	"42630.9722222222"	"  24.4000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:30'00"	"42630.9791666667"	"  24.1000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:40'00"	"42630.9861111111"	"  24.2000"	"  25.6000"	""	""	""	""	""	""	
"09/17/2016 23:50'00"	"42630.9930555556"	"  24.1000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 00:00'00"	"42631.0000000000"	"  24.3000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 00:10'00"	"42631.0069444444"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 00:20'00"	"42631.0138888889"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 00:30'00"	"42631.0208333333"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 00:40'00"	"42631.0277777778"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 00:50'00"	"42631.0347222222"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:00'00"	"42631.0416666667"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:10'00"	"42631.0486111111"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:20'00"	"42631.0555555556"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:30'00"	"42631.0625000000"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:40'00"	"42631.0694444444"	"  24.3000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 01:50'00"	"42631.0763888889"	"  24.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 02:00'00"	"42631.0833333333"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 02:10'00"	"42631.0902777778"	"  24.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 02:20'00"	"42631.0972222222"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 02:30'00"	"42631.1041666667"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 02:40'00"	"42631.1111111111"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 02:50'00"	"42631.1180555556"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:00'00"	"42631.1250000000"	"  24.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:10'00"	"42631.1319444444"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:20'00"	"42631.1388888889"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:30'00"	"42631.1458333333"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:40'00"	"42631.1527777778"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 03:50'00"	"42631.1597222222"	"  24.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:00'00"	"42631.1666666667"	"  24.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:10'00"	"42631.1736111111"	"  24.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:20'00"	"42631.1805555556"	"  24.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:30'00"	"42631.1875000000"	"  24.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:40'00"	"42631.1944444444"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 04:50'00"	"42631.2013888889"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:00'00"	"42631.2083333333"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:10'00"	"42631.2152777778"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:20'00"	"42631.2222222222"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:30'00"	"42631.2291666667"	"  24.6000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:40'00"	"42631.2361111111"	"  24.7000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 05:50'00"	"42631.2430555556"	"  24.7000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:00'00"	"42631.2500000000"	"  24.7000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:10'00"	"42631.2569444444"	"  24.8000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:20'00"	"42631.2638888889"	"  24.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:30'00"	"42631.2708333333"	"  25.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:40'00"	"42631.2777777778"	"  25.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 06:50'00"	"42631.2847222222"	"  25.1000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 07:00'00"	"42631.2916666667"	"  25.0000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 07:10'00"	"42631.2986111111"	"  24.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 07:20'00"	"42631.3055555556"	"  24.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 07:30'00"	"42631.3125000000"	"  23.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 07:40'00"	"42631.3194444444"	"  23.7000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 07:50'00"	"42631.3263888889"	"  24.8000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:00'00"	"42631.3333333333"	"  26.0000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:10'00"	"42631.3402777778"	"  25.7000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:20'00"	"42631.3472222222"	"  26.1000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:30'00"	"42631.3541666667"	"  26.0000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:40'00"	"42631.3611111111"	"  25.8000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 08:50'00"	"42631.3680555556"	"  26.0000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:00'00"	"42631.3750000000"	"  25.8000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:10'00"	"42631.3819444444"	"  24.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:20'00"	"42631.3888888889"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:30'00"	"42631.3958333333"	"  24.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:40'00"	"42631.4027777778"	"  24.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 09:50'00"	"42631.4097222222"	"  25.0000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:00'00"	"42631.4166666667"	"  25.0000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:10'00"	"42631.4236111111"	"  24.8000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:20'00"	"42631.4305555556"	"  25.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:30'00"	"42631.4375000000"	"  26.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:40'00"	"42631.4444444444"	"  26.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 10:50'00"	"42631.4513888889"	"  26.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:00'00"	"42631.4583333333"	"  25.7000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:10'00"	"42631.4652777778"	"  26.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:20'00"	"42631.4722222222"	"  26.0000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:30'00"	"42631.4791666667"	"  25.8000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:40'00"	"42631.4861111111"	"  26.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 11:50'00"	"42631.4930555556"	"  26.9000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 12:00'00"	"42631.5000000000"	"  26.8000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 12:10'00"	"42631.5069444444"	"  26.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 12:20'00"	"42631.5138888889"	"  26.5000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 12:30'00"	"42631.5208333333"	"  26.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 12:40'00"	"42631.5277777778"	"  26.8000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 12:50'00"	"42631.5347222222"	"  27.1000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:00'00"	"42631.5416666667"	"  27.0000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:10'00"	"42631.5486111111"	"  26.6000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:20'00"	"42631.5555555556"	"  27.9000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:30'00"	"42631.5625000000"	"  27.3000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:40'00"	"42631.5694444444"	"  27.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 13:50'00"	"42631.5763888889"	"  26.9000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 14:00'00"	"42631.5833333333"	"  27.6000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 14:10'00"	"42631.5902777778"	"  27.6000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 14:20'00"	"42631.5972222222"	"  27.7000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 14:30'00"	"42631.6041666667"	"  27.8000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 14:40'00"	"42631.6111111111"	"  26.9000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 14:50'00"	"42631.6180555556"	"  26.2000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 15:00'00"	"42631.6250000000"	"  25.8000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 15:10'00"	"42631.6319444444"	"  25.6000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 15:20'00"	"42631.6388888889"	"  25.0000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 15:30'00"	"42631.6458333333"	"  25.4000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 15:40'00"	"42631.6527777778"	"  25.8000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 15:50'00"	"42631.6597222222"	"  26.0000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:00'00"	"42631.6666666667"	"  26.1000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:10'00"	"42631.6736111111"	"  26.3000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:20'00"	"42631.6805555556"	"  26.6000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:30'00"	"42631.6875000000"	"  26.5000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:40'00"	"42631.6944444444"	"  26.0000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 16:50'00"	"42631.7013888889"	"  25.8000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:00'00"	"42631.7083333333"	"  25.6000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:10'00"	"42631.7152777778"	"  25.4000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:20'00"	"42631.7222222222"	"  25.2000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:30'00"	"42631.7291666667"	"  25.0000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:40'00"	"42631.7361111111"	"  25.0000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 17:50'00"	"42631.7430555556"	"  24.8000"	"  25.7000"	""	""	""	""	""	""	
"09/18/2016 18:00'00"	"42631.7500000000"	"  24.7000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 18:10'00"	"42631.7569444444"	"  24.7000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 18:20'00"	"42631.7638888889"	"  24.5000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 18:30'00"	"42631.7708333333"	"  24.6000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 18:40'00"	"42631.7777777778"	"  24.7000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 18:50'00"	"42631.7847222222"	"  24.5000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 19:00'00"	"42631.7916666667"	"  24.6000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 19:10'00"	"42631.7986111111"	"  24.5000"	"  25.6000"	""	""	""	""	""	""	
"09/18/2016 19:20'00"	"42631.8055555556"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 19:30'00"	"42631.8125000000"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 19:40'00"	"42631.8194444444"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 19:50'00"	"42631.8263888889"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:00'00"	"42631.8333333333"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:10'00"	"42631.8402777778"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:20'00"	"42631.8472222222"	"  24.5000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:30'00"	"42631.8541666667"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:40'00"	"42631.8611111111"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 20:50'00"	"42631.8680555556"	"  24.4000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 21:00'00"	"42631.8750000000"	"  24.4000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 21:10'00"	"42631.8819444444"	"  24.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 21:20'00"	"42631.8888888889"	"  24.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 21:30'00"	"42631.8958333333"	"  24.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 21:40'00"	"42631.9027777778"	"  24.2000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 21:50'00"	"42631.9097222222"	"  24.2000"	"  25.5000"	""	""	""	""	""	""	
"09/18/2016 22:00'00"	"42631.9166666667"	"  24.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 22:10'00"	"42631.9236111111"	"  24.3000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 22:20'00"	"42631.9305555556"	"  24.2000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 22:30'00"	"42631.9375000000"	"  24.1000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 22:40'00"	"42631.9444444444"	"  24.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 22:50'00"	"42631.9513888889"	"  24.1000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 23:00'00"	"42631.9583333333"	"  24.1000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 23:10'00"	"42631.9652777778"	"  24.0000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 23:20'00"	"42631.9722222222"	"  24.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 23:30'00"	"42631.9791666667"	"  24.2000"	"  25.3000"	""	""	""	""	""	""	
"09/18/2016 23:40'00"	"42631.9861111111"	"  24.2000"	"  25.4000"	""	""	""	""	""	""	
"09/18/2016 23:50'00"	"42631.9930555556"	"  24.1000"	"  25.4000"	""	""	""	""	""	""	
"09/19/2016 00:00'00"	"42632.0000000000"	"  23.8000"	"  25.3000"	""	""	""	""	""	""	
"09/19/2016 00:10'00"	"42632.0069444444"	"  23.6000"	"  25.3000"	""	""	""	""	""	""	
"09/19/2016 00:20'00"	"42632.0138888889"	"  23.4000"	"  25.3000"	""	""	""	""	""	""	
"09/19/2016 00:30'00"	"42632.0208333333"	"  23.5000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 00:40'00"	"42632.0277777778"	"  23.6000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 00:50'00"	"42632.0347222222"	"  23.6000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:00'00"	"42632.0416666667"	"  23.2000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:10'00"	"42632.0486111111"	"  23.3000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:20'00"	"42632.0555555556"	"  23.0000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:30'00"	"42632.0625000000"	"  23.1000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:40'00"	"42632.0694444444"	"  22.8000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 01:50'00"	"42632.0763888889"	"  22.7000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 02:00'00"	"42632.0833333333"	"  22.7000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 02:10'00"	"42632.0902777778"	"  22.7000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 02:20'00"	"42632.0972222222"	"  22.5000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 02:30'00"	"42632.1041666667"	"  22.9000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 02:40'00"	"42632.1111111111"	"  22.9000"	"  25.0000"	""	""	""	""	""	""	
"09/19/2016 02:50'00"	"42632.1180555556"	"  22.8000"	"  25.0000"	""	""	""	""	""	""	
"09/19/2016 03:00'00"	"42632.1250000000"	"  22.7000"	"  24.9000"	""	""	""	""	""	""	
"09/19/2016 03:10'00"	"42632.1319444444"	"  22.5000"	"  24.8000"	""	""	""	""	""	""	
"09/19/2016 03:20'00"	"42632.1388888889"	"  22.3000"	"  24.9000"	""	""	""	""	""	""	
"09/19/2016 03:30'00"	"42632.1458333333"	"  22.4000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 03:40'00"	"42632.1527777778"	"  22.4000"	"   8.0000"	""	""	""	""	""	""	
"09/19/2016 03:50'00"	"42632.1597222222"	"  22.3000"	"  24.3000"	""	""	""	""	""	""	
"09/19/2016 04:00'00"	"42632.1666666667"	"  22.3000"	"  24.2000"	""	""	""	""	""	""	
"09/19/2016 04:10'00"	"42632.1736111111"	"  22.3000"	"  24.8000"	""	""	""	""	""	""	
"09/19/2016 04:20'00"	"42632.1805555556"	"  22.3000"	"  24.7000"	""	""	""	""	""	""	
"09/19/2016 04:30'00"	"42632.1875000000"	"  22.3000"	"  24.3000"	""	""	""	""	""	""	
"09/19/2016 04:40'00"	"42632.1944444444"	"  22.3000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 04:50'00"	"42632.2013888889"	"  22.3000"	"  21.7000"	""	""	""	""	""	""	
"09/19/2016 05:00'00"	"42632.2083333333"	"  22.2000"	"  24.2000"	""	""	""	""	""	""	
"09/19/2016 05:10'00"	"42632.2152777778"	"  22.2000"	"  24.4000"	""	""	""	""	""	""	
"09/19/2016 05:20'00"	"42632.2222222222"	"  22.1000"	"  24.4000"	""	""	""	""	""	""	
"09/19/2016 05:30'00"	"42632.2291666667"	"  22.0000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 05:40'00"	"42632.2361111111"	"  22.1000"	"  24.7000"	""	""	""	""	""	""	
"09/19/2016 05:50'00"	"42632.2430555556"	"  22.2000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 06:00'00"	"42632.2500000000"	"  22.3000"	"  24.3000"	""	""	""	""	""	""	
"09/19/2016 06:10'00"	"42632.2569444444"	"  22.3000"	"  22.1000"	""	""	""	""	""	""	
"09/19/2016 06:20'00"	"42632.2638888889"	"  22.5000"	"  23.2000"	""	""	""	""	""	""	
"09/19/2016 06:30'00"	"42632.2708333333"	"  22.8000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 06:40'00"	"42632.2777777778"	"  23.1000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 06:50'00"	"42632.2847222222"	"  23.5000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 07:00'00"	"42632.2916666667"	"  23.9000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 07:10'00"	"42632.2986111111"	"  24.5000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 07:20'00"	"42632.3055555556"	"  25.2000"	"  24.4000"	""	""	""	""	""	""	
"09/19/2016 07:30'00"	"42632.3125000000"	"  24.6000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 07:40'00"	"42632.3194444444"	"  25.6000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 07:50'00"	"42632.3263888889"	"  27.0000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 08:00'00"	"42632.3333333333"	"  26.2000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 08:10'00"	"42632.3402777778"	"  26.6000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 08:20'00"	"42632.3472222222"	"  26.4000"	"  24.5000"	""	""	""	""	""	""	
"09/19/2016 08:30'00"	"42632.3541666667"	"  29.1000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 08:40'00"	"42632.3611111111"	"  30.1000"	"  24.6000"	""	""	""	""	""	""	
"09/19/2016 08:50'00"	"42632.3680555556"	"  28.5000"	"  24.7000"	""	""	""	""	""	""	
"09/19/2016 09:00'00"	"42632.3750000000"	"  30.7000"	"  24.7000"	""	""	""	""	""	""	
"09/19/2016 09:10'00"	"42632.3819444444"	"  31.0000"	"  24.7000"	""	""	""	""	""	""	
"09/19/2016 09:20'00"	"42632.3888888889"	"  32.9000"	"  23.1000"	""	""	""	""	""	""	
"09/19/2016 09:30'00"	"42632.3958333333"	"  31.3000"	"  24.9000"	""	""	""	""	""	""	
"09/19/2016 09:40'00"	"42632.4027777778"	"  29.6000"	"  24.9000"	""	""	""	""	""	""	
"09/19/2016 09:50'00"	"42632.4097222222"	"  31.3000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 10:00'00"	"42632.4166666667"	"  31.8000"	"  25.1000"	""	""	""	""	""	""	
"09/19/2016 10:10'00"	"42632.4236111111"	"  31.6000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 10:20'00"	"42632.4305555556"	"  30.2000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 10:30'00"	"42632.4375000000"	"  32.4000"	"  25.2000"	""	""	""	""	""	""	
"09/19/2016 10:40'00"	"42632.4444444444"	"  35.9000"	"  25.3000"	""	""	""	""	""	""	
"09/19/2016 10:50'00"	"42632.4513888889"	"  34.6000"	"  25.4000"	""	""	""	""	""	""	
"09/19/2016 11:00'00"	"42632.4583333333"	"  31.3000"	"  25.4000"	""	""	""	""	""	""	
"09/19/2016 11:10'00"	"42632.4652777778"	"  31.5000"	"  25.5000"	""	""	""	""	""	""	
"09/19/2016 11:20'00"	"42632.4722222222"	"  33.2000"	"  25.6000"	""	""	""	""	""	""	
"09/19/2016 11:30'00"	"42632.4791666667"	"  32.7000"	"  25.8000"	""	""	""	""	""	""	
"09/19/2016 11:40'00"	"42632.4861111111"	"  34.7000"	"  25.8000"	""	""	""	""	""	""	
"09/19/2016 11:50'00"	"42632.4930555556"	"  34.5000"	"  25.9000"	""	""	""	""	""	""	
"09/19/2016 12:00'00"	"42632.5000000000"	"  35.2000"	"  26.0000"	""	""	""	""	""	""	
"09/19/2016 12:10'00"	"42632.5069444444"	"  32.3000"	"  26.0000"	""	""	""	""	""	""	
"09/19/2016 12:20'00"	"42632.5138888889"	"  33.4000"	"  26.1000"	""	""	""	""	""	""	
"09/19/2016 12:30'00"	"42632.5208333333"	"  34.9000"	"  26.2000"	""	""	""	""	""	""	
"09/19/2016 12:40'00"	"42632.5277777778"	"  33.4000"	"  26.2000"	""	""	""	""	""	""	
"09/19/2016 12:50'00"	"42632.5347222222"	"  34.3000"	"  26.3000"	""	""	""	""	""	""	
"09/19/2016 13:00'00"	"42632.5416666667"	"  34.5000"	"  26.4000"	""	""	""	""	""	""	
"09/19/2016 13:10'00"	"42632.5486111111"	"  31.5000"	"  26.4000"	""	""	""	""	""	""	
